Id,leitura,segundo,minuto,intensidadeMinuto,local,combustivel
8520,1,96,2,True,Banco do Passageiro,Podium
8521,0,97,2,True,Banco do Passageiro,Podium
8522,0,97,2,True,Banco do Passageiro,Podium
8523,1,97,2,True,Banco do Passageiro,Podium
8524,1,98,2,True,Banco do Passageiro,Podium
8525,1,98,2,True,Banco do Passageiro,Podium
8526,1,98,2,True,Banco do Passageiro,Podium
8527,1,99,2,True,Banco do Passageiro,Podium
8528,0,99,2,True,Banco do Passageiro,Podium
8529,1,99,2,True,Banco do Passageiro,Podium
8530,1,100,2,True,Banco do Passageiro,Podium
8531,1,100,2,True,Banco do Passageiro,Podium
8532,0,100,2,True,Banco do Passageiro,Podium
8533,1,101,2,True,Banco do Passageiro,Podium
8534,1,101,2,True,Banco do Passageiro,Podium
8535,1,101,2,True,Banco do Passageiro,Podium
8536,1,102,2,True,Banco do Passageiro,Podium
8537,1,102,2,True,Banco do Passageiro,Podium
8538,0,102,2,True,Banco do Passageiro,Podium
8539,0,103,2,True,Banco do Passageiro,Podium
8540,0,103,2,True,Banco do Passageiro,Podium
8541,1,103,2,True,Banco do Passageiro,Podium
8542,1,104,2,True,Banco do Passageiro,Podium
8543,0,104,2,True,Banco do Passageiro,Podium
8544,1,104,2,True,Banco do Passageiro,Podium
8545,0,105,2,True,Banco do Passageiro,Podium
8546,1,105,2,True,Banco do Passageiro,Podium
8547,1,105,2,True,Banco do Passageiro,Podium
8548,1,106,2,True,Banco do Passageiro,Podium
8549,1,106,2,True,Banco do Passageiro,Podium
8550,1,106,2,True,Banco do Passageiro,Podium
8551,0,107,2,True,Banco do Passageiro,Podium
8552,1,107,2,True,Banco do Passageiro,Podium
8553,1,107,2,True,Banco do Passageiro,Podium
8554,1,108,2,True,Banco do Passageiro,Podium
8555,0,108,2,True,Banco do Passageiro,Podium
8556,0,108,2,True,Banco do Passageiro,Podium
8557,1,109,2,True,Banco do Passageiro,Podium
8558,1,109,2,True,Banco do Passageiro,Podium
8559,1,109,2,True,Banco do Passageiro,Podium
8560,1,110,2,True,Banco do Passageiro,Podium
8561,0,110,2,True,Banco do Passageiro,Podium
8562,1,110,2,True,Banco do Passageiro,Podium
8563,1,111,2,True,Banco do Passageiro,Podium
8564,0,111,2,True,Banco do Passageiro,Podium
8565,0,111,2,True,Banco do Passageiro,Podium
8566,0,112,2,True,Banco do Passageiro,Podium
8567,1,112,2,True,Banco do Passageiro,Podium
8568,0,112,2,True,Banco do Passageiro,Podium
8569,1,113,2,True,Banco do Passageiro,Podium
8570,0,113,2,True,Banco do Passageiro,Podium
8571,1,113,2,True,Banco do Passageiro,Podium
8572,1,114,2,True,Banco do Passageiro,Podium
8573,1,114,2,True,Banco do Passageiro,Podium
8574,1,114,2,True,Banco do Passageiro,Podium
8575,1,115,2,True,Banco do Passageiro,Podium
8576,1,115,2,True,Banco do Passageiro,Podium
8577,1,115,2,True,Banco do Passageiro,Podium
8578,1,116,2,True,Banco do Passageiro,Podium
8579,0,116,2,True,Banco do Passageiro,Podium
8580,1,116,2,True,Banco do Passageiro,Podium
8581,1,117,2,True,Banco do Passageiro,Podium
8582,1,117,2,True,Banco do Passageiro,Podium
8583,1,117,2,True,Banco do Passageiro,Podium
8584,1,118,2,True,Banco do Passageiro,Podium
8585,1,118,2,True,Banco do Passageiro,Podium
8586,0,118,2,True,Banco do Passageiro,Podium
8587,1,119,2,True,Banco do Passageiro,Podium
8588,1,119,2,True,Banco do Passageiro,Podium
8589,1,119,2,True,Banco do Passageiro,Podium
8590,1,120,2,True,Banco do Passageiro,Podium
8591,1,120,2,True,Banco do Passageiro,Podium
8592,1,120,2,True,Banco do Passageiro,Podium
8593,0,121,3,False,Banco do Passageiro,Podium
8594,1,121,3,False,Banco do Passageiro,Podium
8595,1,121,3,False,Banco do Passageiro,Podium
8596,1,122,3,False,Banco do Passageiro,Podium
8597,0,122,3,False,Banco do Passageiro,Podium
8598,0,122,3,False,Banco do Passageiro,Podium
8599,1,123,3,False,Banco do Passageiro,Podium
8600,1,123,3,False,Banco do Passageiro,Podium
8601,1,123,3,False,Banco do Passageiro,Podium
8602,1,124,3,False,Banco do Passageiro,Podium
8603,0,124,3,False,Banco do Passageiro,Podium
8604,1,124,3,False,Banco do Passageiro,Podium
8605,1,125,3,False,Banco do Passageiro,Podium
8606,0,125,3,False,Banco do Passageiro,Podium
8607,1,125,3,False,Banco do Passageiro,Podium
8608,1,126,3,False,Banco do Passageiro,Podium
8609,1,126,3,False,Banco do Passageiro,Podium
8610,1,126,3,False,Banco do Passageiro,Podium
8611,1,127,3,False,Banco do Passageiro,Podium
8612,1,127,3,False,Banco do Passageiro,Podium
8613,1,127,3,False,Banco do Passageiro,Podium
8614,1,128,3,False,Banco do Passageiro,Podium
8615,1,128,3,False,Banco do Passageiro,Podium
8616,1,128,3,False,Banco do Passageiro,Podium
8617,1,129,3,False,Banco do Passageiro,Podium
8618,1,129,3,False,Banco do Passageiro,Podium
8619,1,129,3,False,Banco do Passageiro,Podium
8620,0,130,3,False,Banco do Passageiro,Podium
8621,0,130,3,False,Banco do Passageiro,Podium
8622,0,130,3,False,Banco do Passageiro,Podium
8623,0,131,3,False,Banco do Passageiro,Podium
8624,1,131,3,False,Banco do Passageiro,Podium
8625,1,131,3,False,Banco do Passageiro,Podium
8626,0,132,3,False,Banco do Passageiro,Podium
8627,1,132,3,False,Banco do Passageiro,Podium
8628,0,132,3,False,Banco do Passageiro,Podium
8629,0,133,3,False,Banco do Passageiro,Podium
8630,0,133,3,False,Banco do Passageiro,Podium
8631,0,133,3,False,Banco do Passageiro,Podium
8632,1,134,3,False,Banco do Passageiro,Podium
8633,0,134,3,False,Banco do Passageiro,Podium
8634,0,134,3,False,Banco do Passageiro,Podium
8635,0,135,3,False,Banco do Passageiro,Podium
8636,1,135,3,False,Banco do Passageiro,Podium
8637,0,135,3,False,Banco do Passageiro,Podium
8638,0,136,3,False,Banco do Passageiro,Podium
8639,1,136,3,False,Banco do Passageiro,Podium
8640,0,136,3,False,Banco do Passageiro,Podium
8641,0,137,3,False,Banco do Passageiro,Podium
8642,0,137,3,False,Banco do Passageiro,Podium
8643,0,137,3,False,Banco do Passageiro,Podium
8644,0,138,3,False,Banco do Passageiro,Podium
8645,0,138,3,False,Banco do Passageiro,Podium
8646,1,138,3,False,Banco do Passageiro,Podium
8647,1,139,3,False,Banco do Passageiro,Podium
8648,0,139,3,False,Banco do Passageiro,Podium
8649,0,139,3,False,Banco do Passageiro,Podium
8650,1,140,3,False,Banco do Passageiro,Podium
8651,1,140,3,False,Banco do Passageiro,Podium
8652,0,140,3,False,Banco do Passageiro,Podium
8653,1,141,3,False,Banco do Passageiro,Podium
8654,1,141,3,False,Banco do Passageiro,Podium
8655,1,141,3,False,Banco do Passageiro,Podium
8656,1,142,3,False,Banco do Passageiro,Podium
8657,0,142,3,False,Banco do Passageiro,Podium
8658,1,142,3,False,Banco do Passageiro,Podium
8659,0,143,3,False,Banco do Passageiro,Podium
8660,0,143,3,False,Banco do Passageiro,Podium
8661,1,143,3,False,Banco do Passageiro,Podium
8662,1,144,3,False,Banco do Passageiro,Podium
8663,1,144,3,False,Banco do Passageiro,Podium
8664,1,144,3,False,Banco do Passageiro,Podium
8665,0,145,3,False,Banco do Passageiro,Podium
8666,1,145,3,False,Banco do Passageiro,Podium
8667,0,145,3,False,Banco do Passageiro,Podium
8668,1,146,3,False,Banco do Passageiro,Podium
8669,1,146,3,False,Banco do Passageiro,Podium
8670,1,146,3,False,Banco do Passageiro,Podium
8671,1,147,3,False,Banco do Passageiro,Podium
8672,1,147,3,False,Banco do Passageiro,Podium
8673,0,147,3,False,Banco do Passageiro,Podium
8674,0,148,3,False,Banco do Passageiro,Podium
8675,0,148,3,False,Banco do Passageiro,Podium
8676,1,148,3,False,Banco do Passageiro,Podium
8677,0,149,3,False,Banco do Passageiro,Podium
8678,0,149,3,False,Banco do Passageiro,Podium
8679,1,149,3,False,Banco do Passageiro,Podium
8680,0,150,3,False,Banco do Passageiro,Podium
8681,1,150,3,False,Banco do Passageiro,Podium
8682,1,150,3,False,Banco do Passageiro,Podium
8683,1,151,3,False,Banco do Passageiro,Podium
8684,1,151,3,False,Banco do Passageiro,Podium
8685,1,151,3,False,Banco do Passageiro,Podium
8686,0,152,3,False,Banco do Passageiro,Podium
8687,0,152,3,False,Banco do Passageiro,Podium
8688,1,152,3,False,Banco do Passageiro,Podium
8689,1,153,3,False,Banco do Passageiro,Podium
8690,1,153,3,False,Banco do Passageiro,Podium
8691,1,153,3,False,Banco do Passageiro,Podium
8692,0,154,3,False,Banco do Passageiro,Podium
8693,1,154,3,False,Banco do Passageiro,Podium
8694,1,154,3,False,Banco do Passageiro,Podium
8695,1,155,3,False,Banco do Passageiro,Podium
8696,0,155,3,False,Banco do Passageiro,Podium
8697,1,155,3,False,Banco do Passageiro,Podium
8698,0,156,3,False,Banco do Passageiro,Podium
8699,1,156,3,False,Banco do Passageiro,Podium
8700,0,156,3,False,Banco do Passageiro,Podium
8701,1,157,3,False,Banco do Passageiro,Podium
8702,1,157,3,False,Banco do Passageiro,Podium
8703,1,157,3,False,Banco do Passageiro,Podium
8704,1,158,3,False,Banco do Passageiro,Podium
8705,0,158,3,False,Banco do Passageiro,Podium
8706,0,158,3,False,Banco do Passageiro,Podium
8707,0,159,3,False,Banco do Passageiro,Podium
8708,1,159,3,False,Banco do Passageiro,Podium
8709,1,159,3,False,Banco do Passageiro,Podium
8710,1,160,3,False,Banco do Passageiro,Podium
8711,0,160,3,False,Banco do Passageiro,Podium
8712,1,160,3,False,Banco do Passageiro,Podium
8713,0,161,3,False,Banco do Passageiro,Podium
8714,1,161,3,False,Banco do Passageiro,Podium
8715,1,161,3,False,Banco do Passageiro,Podium
8716,1,162,3,False,Banco do Passageiro,Podium
8717,1,162,3,False,Banco do Passageiro,Podium
8718,0,162,3,False,Banco do Passageiro,Podium
8719,1,163,3,False,Banco do Passageiro,Podium
8720,1,163,3,False,Banco do Passageiro,Podium
8721,1,163,3,False,Banco do Passageiro,Podium
8722,0,164,3,False,Banco do Passageiro,Podium
8723,1,164,3,False,Banco do Passageiro,Podium
8724,1,164,3,False,Banco do Passageiro,Podium
8725,0,165,3,False,Banco do Passageiro,Podium
8726,1,165,3,False,Banco do Passageiro,Podium
8727,0,165,3,False,Banco do Passageiro,Podium
8728,1,166,3,False,Banco do Passageiro,Podium
8729,1,166,3,False,Banco do Passageiro,Podium
8730,1,166,3,False,Banco do Passageiro,Podium
8731,1,167,3,False,Banco do Passageiro,Podium
8732,1,167,3,False,Banco do Passageiro,Podium
8733,0,167,3,False,Banco do Passageiro,Podium
8734,0,168,3,False,Banco do Passageiro,Podium
8735,0,168,3,False,Banco do Passageiro,Podium
8736,1,168,3,False,Banco do Passageiro,Podium
8737,1,169,3,False,Banco do Passageiro,Podium
8738,0,169,3,False,Banco do Passageiro,Podium
8739,0,169,3,False,Banco do Passageiro,Podium
8740,0,170,3,False,Banco do Passageiro,Podium
8741,1,170,3,False,Banco do Passageiro,Podium
8742,0,170,3,False,Banco do Passageiro,Podium
8743,1,171,3,False,Banco do Passageiro,Podium
8744,1,171,3,False,Banco do Passageiro,Podium
8745,0,171,3,False,Banco do Passageiro,Podium
8746,1,172,3,False,Banco do Passageiro,Podium
8747,1,172,3,False,Banco do Passageiro,Podium
8748,0,172,3,False,Banco do Passageiro,Podium
8749,1,173,3,False,Banco do Passageiro,Podium
8750,1,173,3,False,Banco do Passageiro,Podium
8751,1,173,3,False,Banco do Passageiro,Podium
8752,1,174,3,False,Banco do Passageiro,Podium
8753,0,174,3,False,Banco do Passageiro,Podium
8754,0,174,3,False,Banco do Passageiro,Podium
8755,0,175,3,False,Banco do Passageiro,Podium
8756,0,175,3,False,Banco do Passageiro,Podium
8757,1,175,3,False,Banco do Passageiro,Podium
8758,1,176,3,False,Banco do Passageiro,Podium
8759,1,176,3,False,Banco do Passageiro,Podium
8760,0,176,3,False,Banco do Passageiro,Podium
8761,0,177,3,False,Banco do Passageiro,Podium
8762,0,177,3,False,Banco do Passageiro,Podium
8763,1,177,3,False,Banco do Passageiro,Podium
8764,1,178,3,False,Banco do Passageiro,Podium
8765,1,178,3,False,Banco do Passageiro,Podium
8766,1,178,3,False,Banco do Passageiro,Podium
8767,1,179,3,False,Banco do Passageiro,Podium
8768,1,179,3,False,Banco do Passageiro,Podium
8769,0,179,3,False,Banco do Passageiro,Podium
8770,0,180,3,False,Banco do Passageiro,Podium
8771,0,180,3,False,Banco do Passageiro,Podium
8772,1,180,3,False,Banco do Passageiro,Podium
8773,0,181,4,False,Banco do Passageiro,Podium
8774,1,181,4,False,Banco do Passageiro,Podium
8775,0,181,4,False,Banco do Passageiro,Podium
8776,1,182,4,False,Banco do Passageiro,Podium
8777,1,182,4,False,Banco do Passageiro,Podium
8778,1,182,4,False,Banco do Passageiro,Podium
8779,1,183,4,False,Banco do Passageiro,Podium
8780,0,183,4,False,Banco do Passageiro,Podium
8781,1,183,4,False,Banco do Passageiro,Podium
8782,0,184,4,False,Banco do Passageiro,Podium
8783,1,184,4,False,Banco do Passageiro,Podium
8784,0,184,4,False,Banco do Passageiro,Podium
8785,0,185,4,False,Banco do Passageiro,Podium
8786,0,185,4,False,Banco do Passageiro,Podium
8787,0,185,4,False,Banco do Passageiro,Podium
8788,0,186,4,False,Banco do Passageiro,Podium
8789,1,186,4,False,Banco do Passageiro,Podium
8790,1,186,4,False,Banco do Passageiro,Podium
8791,1,187,4,False,Banco do Passageiro,Podium
8792,0,187,4,False,Banco do Passageiro,Podium
8793,0,187,4,False,Banco do Passageiro,Podium
8794,1,188,4,False,Banco do Passageiro,Podium
8795,1,188,4,False,Banco do Passageiro,Podium
8796,0,188,4,False,Banco do Passageiro,Podium
8797,1,189,4,False,Banco do Passageiro,Podium
8798,0,189,4,False,Banco do Passageiro,Podium
8799,1,189,4,False,Banco do Passageiro,Podium
8800,0,190,4,False,Banco do Passageiro,Podium
8801,0,190,4,False,Banco do Passageiro,Podium
8802,1,190,4,False,Banco do Passageiro,Podium
8803,1,191,4,False,Banco do Passageiro,Podium
8804,1,191,4,False,Banco do Passageiro,Podium
8805,0,191,4,False,Banco do Passageiro,Podium
8806,0,192,4,False,Banco do Passageiro,Podium
8807,0,192,4,False,Banco do Passageiro,Podium
8808,1,192,4,False,Banco do Passageiro,Podium
8809,0,193,4,False,Banco do Passageiro,Podium
8810,1,193,4,False,Banco do Passageiro,Podium
8811,1,193,4,False,Banco do Passageiro,Podium
8812,0,194,4,False,Banco do Passageiro,Podium
8813,0,194,4,False,Banco do Passageiro,Podium
8814,1,194,4,False,Banco do Passageiro,Podium
8815,1,195,4,False,Banco do Passageiro,Podium
8816,1,195,4,False,Banco do Passageiro,Podium
8817,1,195,4,False,Banco do Passageiro,Podium
8818,0,196,4,False,Banco do Passageiro,Podium
8819,0,196,4,False,Banco do Passageiro,Podium
8820,0,196,4,False,Banco do Passageiro,Podium
8821,0,197,4,False,Banco do Passageiro,Podium
8822,0,197,4,False,Banco do Passageiro,Podium
8823,1,197,4,False,Banco do Passageiro,Podium
8824,0,198,4,False,Banco do Passageiro,Podium
8825,1,198,4,False,Banco do Passageiro,Podium
8826,0,198,4,False,Banco do Passageiro,Podium
8827,1,199,4,False,Banco do Passageiro,Podium
8828,1,199,4,False,Banco do Passageiro,Podium
8829,1,199,4,False,Banco do Passageiro,Podium
8830,1,200,4,False,Banco do Passageiro,Podium
8831,0,200,4,False,Banco do Passageiro,Podium
8832,0,200,4,False,Banco do Passageiro,Podium
8833,1,201,4,False,Banco do Passageiro,Podium
8834,0,201,4,False,Banco do Passageiro,Podium
8835,0,201,4,False,Banco do Passageiro,Podium
8836,0,202,4,False,Banco do Passageiro,Podium
8837,0,202,4,False,Banco do Passageiro,Podium
8838,0,202,4,False,Banco do Passageiro,Podium
8839,1,203,4,False,Banco do Passageiro,Podium
8840,1,203,4,False,Banco do Passageiro,Podium
8841,0,203,4,False,Banco do Passageiro,Podium
8842,0,204,4,False,Banco do Passageiro,Podium
8843,0,204,4,False,Banco do Passageiro,Podium
8844,1,204,4,False,Banco do Passageiro,Podium
8845,1,205,4,False,Banco do Passageiro,Podium
8846,1,205,4,False,Banco do Passageiro,Podium
8847,0,205,4,False,Banco do Passageiro,Podium
8848,1,206,4,False,Banco do Passageiro,Podium
8849,1,206,4,False,Banco do Passageiro,Podium
8850,0,206,4,False,Banco do Passageiro,Podium
8851,1,207,4,False,Banco do Passageiro,Podium
8852,0,207,4,False,Banco do Passageiro,Podium
8853,0,207,4,False,Banco do Passageiro,Podium
8854,1,208,4,False,Banco do Passageiro,Podium
8855,1,208,4,False,Banco do Passageiro,Podium
8856,0,208,4,False,Banco do Passageiro,Podium
8857,0,209,4,False,Banco do Passageiro,Podium
8858,0,209,4,False,Banco do Passageiro,Podium
8859,0,209,4,False,Banco do Passageiro,Podium
8860,0,210,4,False,Banco do Passageiro,Podium
8861,1,210,4,False,Banco do Passageiro,Podium
8862,0,210,4,False,Banco do Passageiro,Podium
8863,1,211,4,False,Banco do Passageiro,Podium
8864,1,211,4,False,Banco do Passageiro,Podium
8865,1,211,4,False,Banco do Passageiro,Podium
8866,0,212,4,False,Banco do Passageiro,Podium
8867,0,212,4,False,Banco do Passageiro,Podium
8868,0,212,4,False,Banco do Passageiro,Podium
8869,1,213,4,False,Banco do Passageiro,Podium
8870,0,213,4,False,Banco do Passageiro,Podium
8871,1,213,4,False,Banco do Passageiro,Podium
8872,1,214,4,False,Banco do Passageiro,Podium
8873,1,214,4,False,Banco do Passageiro,Podium
8874,1,214,4,False,Banco do Passageiro,Podium
8875,0,215,4,False,Banco do Passageiro,Podium
8876,0,215,4,False,Banco do Passageiro,Podium
8877,1,215,4,False,Banco do Passageiro,Podium
8878,1,216,4,False,Banco do Passageiro,Podium
8879,1,216,4,False,Banco do Passageiro,Podium
8880,1,216,4,False,Banco do Passageiro,Podium
8881,0,217,4,False,Banco do Passageiro,Podium
8882,1,217,4,False,Banco do Passageiro,Podium
8883,0,217,4,False,Banco do Passageiro,Podium
8884,1,218,4,False,Banco do Passageiro,Podium
8885,0,218,4,False,Banco do Passageiro,Podium
8886,1,218,4,False,Banco do Passageiro,Podium
8887,1,219,4,False,Banco do Passageiro,Podium
8888,1,219,4,False,Banco do Passageiro,Podium
8889,1,219,4,False,Banco do Passageiro,Podium
8890,0,220,4,False,Banco do Passageiro,Podium
8891,0,220,4,False,Banco do Passageiro,Podium
8892,1,220,4,False,Banco do Passageiro,Podium
8893,1,221,4,False,Banco do Passageiro,Podium
8894,1,221,4,False,Banco do Passageiro,Podium
8895,1,221,4,False,Banco do Passageiro,Podium
8896,0,222,4,False,Banco do Passageiro,Podium
8897,1,222,4,False,Banco do Passageiro,Podium
8898,1,222,4,False,Banco do Passageiro,Podium
8899,1,223,4,False,Banco do Passageiro,Podium
8900,1,223,4,False,Banco do Passageiro,Podium
8901,0,223,4,False,Banco do Passageiro,Podium
8902,1,224,4,False,Banco do Passageiro,Podium
8903,1,224,4,False,Banco do Passageiro,Podium
8904,1,224,4,False,Banco do Passageiro,Podium
8905,1,225,4,False,Banco do Passageiro,Podium
8906,1,225,4,False,Banco do Passageiro,Podium
8907,1,225,4,False,Banco do Passageiro,Podium
8908,1,226,4,False,Banco do Passageiro,Podium
8909,1,226,4,False,Banco do Passageiro,Podium
8910,1,226,4,False,Banco do Passageiro,Podium
8911,0,227,4,False,Banco do Passageiro,Podium
8912,1,227,4,False,Banco do Passageiro,Podium
8913,1,227,4,False,Banco do Passageiro,Podium
8914,1,228,4,False,Banco do Passageiro,Podium
8915,0,228,4,False,Banco do Passageiro,Podium
8916,0,228,4,False,Banco do Passageiro,Podium
8917,1,229,4,False,Banco do Passageiro,Podium
8918,0,229,4,False,Banco do Passageiro,Podium
8919,0,229,4,False,Banco do Passageiro,Podium
8920,1,230,4,False,Banco do Passageiro,Podium
8921,0,230,4,False,Banco do Passageiro,Podium
8922,0,230,4,False,Banco do Passageiro,Podium
8923,1,231,4,False,Banco do Passageiro,Podium
8924,1,231,4,False,Banco do Passageiro,Podium
8925,1,231,4,False,Banco do Passageiro,Podium
8926,0,232,4,False,Banco do Passageiro,Podium
8927,1,232,4,False,Banco do Passageiro,Podium
8928,0,232,4,False,Banco do Passageiro,Podium
8929,0,233,4,False,Banco do Passageiro,Podium
8930,1,233,4,False,Banco do Passageiro,Podium
8931,1,233,4,False,Banco do Passageiro,Podium
8932,0,234,4,False,Banco do Passageiro,Podium
8933,0,234,4,False,Banco do Passageiro,Podium
8934,1,234,4,False,Banco do Passageiro,Podium
8935,1,235,4,False,Banco do Passageiro,Podium
8936,1,235,4,False,Banco do Passageiro,Podium
8937,0,235,4,False,Banco do Passageiro,Podium
8938,1,236,4,False,Banco do Passageiro,Podium
8939,1,236,4,False,Banco do Passageiro,Podium
8940,0,236,4,False,Banco do Passageiro,Podium
8941,1,237,4,False,Banco do Passageiro,Podium
8942,0,237,4,False,Banco do Passageiro,Podium
8943,1,237,4,False,Banco do Passageiro,Podium
8944,0,238,4,False,Banco do Passageiro,Podium
8945,0,238,4,False,Banco do Passageiro,Podium
8946,1,238,4,False,Banco do Passageiro,Podium
8947,1,239,4,False,Banco do Passageiro,Podium
8948,0,239,4,False,Banco do Passageiro,Podium
8949,1,239,4,False,Banco do Passageiro,Podium
8950,0,240,4,False,Banco do Passageiro,Podium
8951,0,240,4,False,Banco do Passageiro,Podium
8952,1,240,4,False,Banco do Passageiro,Podium
8953,0,241,5,False,Banco do Passageiro,Podium
8954,1,241,5,False,Banco do Passageiro,Podium
8955,1,241,5,False,Banco do Passageiro,Podium
8956,1,242,5,False,Banco do Passageiro,Podium
8957,0,242,5,False,Banco do Passageiro,Podium
8958,1,242,5,False,Banco do Passageiro,Podium
8959,0,243,5,False,Banco do Passageiro,Podium
8960,0,243,5,False,Banco do Passageiro,Podium
8961,0,243,5,False,Banco do Passageiro,Podium
8962,1,244,5,False,Banco do Passageiro,Podium
8963,1,244,5,False,Banco do Passageiro,Podium
8964,0,244,5,False,Banco do Passageiro,Podium
8965,0,245,5,False,Banco do Passageiro,Podium
8966,1,245,5,False,Banco do Passageiro,Podium
8967,0,245,5,False,Banco do Passageiro,Podium
8968,0,246,5,False,Banco do Passageiro,Podium
8969,0,246,5,False,Banco do Passageiro,Podium
8970,1,246,5,False,Banco do Passageiro,Podium
8971,0,247,5,False,Banco do Passageiro,Podium
8972,1,247,5,False,Banco do Passageiro,Podium
8973,1,247,5,False,Banco do Passageiro,Podium
8974,0,248,5,False,Banco do Passageiro,Podium
8975,1,248,5,False,Banco do Passageiro,Podium
8976,1,248,5,False,Banco do Passageiro,Podium
8977,0,249,5,False,Banco do Passageiro,Podium
8978,0,249,5,False,Banco do Passageiro,Podium
8979,0,249,5,False,Banco do Passageiro,Podium
8980,1,250,5,False,Banco do Passageiro,Podium
8981,1,250,5,False,Banco do Passageiro,Podium
8982,0,250,5,False,Banco do Passageiro,Podium
8983,1,251,5,False,Banco do Passageiro,Podium
8984,1,251,5,False,Banco do Passageiro,Podium
8985,1,251,5,False,Banco do Passageiro,Podium
8986,0,252,5,False,Banco do Passageiro,Podium
8987,1,252,5,False,Banco do Passageiro,Podium
8988,1,252,5,False,Banco do Passageiro,Podium
8989,1,253,5,False,Banco do Passageiro,Podium
8990,1,253,5,False,Banco do Passageiro,Podium
8991,0,253,5,False,Banco do Passageiro,Podium
8992,0,254,5,False,Banco do Passageiro,Podium
8993,1,254,5,False,Banco do Passageiro,Podium
8994,1,254,5,False,Banco do Passageiro,Podium
8995,0,255,5,False,Banco do Passageiro,Podium
8996,1,255,5,False,Banco do Passageiro,Podium
8997,1,255,5,False,Banco do Passageiro,Podium
8998,0,256,5,False,Banco do Passageiro,Podium
8999,1,256,5,False,Banco do Passageiro,Podium
9000,0,256,5,False,Banco do Passageiro,Podium
9001,1,257,5,False,Banco do Passageiro,Podium
9002,0,257,5,False,Banco do Passageiro,Podium
9003,0,257,5,False,Banco do Passageiro,Podium
9004,1,258,5,False,Banco do Passageiro,Podium
9005,1,258,5,False,Banco do Passageiro,Podium
9006,1,258,5,False,Banco do Passageiro,Podium
9007,1,259,5,False,Banco do Passageiro,Podium
9008,1,259,5,False,Banco do Passageiro,Podium
9009,1,259,5,False,Banco do Passageiro,Podium
9010,0,260,5,False,Banco do Passageiro,Podium
9011,1,260,5,False,Banco do Passageiro,Podium
9012,1,260,5,False,Banco do Passageiro,Podium
9013,1,261,5,False,Banco do Passageiro,Podium
9014,0,261,5,False,Banco do Passageiro,Podium
9015,1,261,5,False,Banco do Passageiro,Podium
9016,1,262,5,False,Banco do Passageiro,Podium
9017,0,262,5,False,Banco do Passageiro,Podium
9018,0,262,5,False,Banco do Passageiro,Podium
9019,0,263,5,False,Banco do Passageiro,Podium
9020,1,263,5,False,Banco do Passageiro,Podium
9021,0,263,5,False,Banco do Passageiro,Podium
9022,1,264,5,False,Banco do Passageiro,Podium
9023,1,264,5,False,Banco do Passageiro,Podium
9024,0,264,5,False,Banco do Passageiro,Podium
9025,1,265,5,False,Banco do Passageiro,Podium
9026,1,265,5,False,Banco do Passageiro,Podium
9027,0,265,5,False,Banco do Passageiro,Podium
9028,0,266,5,False,Banco do Passageiro,Podium
9029,0,266,5,False,Banco do Passageiro,Podium
9030,0,266,5,False,Banco do Passageiro,Podium
9031,1,267,5,False,Banco do Passageiro,Podium
9032,1,267,5,False,Banco do Passageiro,Podium
9033,0,267,5,False,Banco do Passageiro,Podium
9034,0,268,5,False,Banco do Passageiro,Podium
9035,0,268,5,False,Banco do Passageiro,Podium
9036,0,268,5,False,Banco do Passageiro,Podium
9037,1,269,5,False,Banco do Passageiro,Podium
9038,1,269,5,False,Banco do Passageiro,Podium
9039,0,269,5,False,Banco do Passageiro,Podium
9040,0,270,5,False,Banco do Passageiro,Podium
9041,1,270,5,False,Banco do Passageiro,Podium
9042,1,270,5,False,Banco do Passageiro,Podium
9043,0,271,5,False,Banco do Passageiro,Podium
9044,1,271,5,False,Banco do Passageiro,Podium
9045,1,271,5,False,Banco do Passageiro,Podium
9046,1,272,5,False,Banco do Passageiro,Podium
9047,0,272,5,False,Banco do Passageiro,Podium
9048,1,272,5,False,Banco do Passageiro,Podium
9049,1,273,5,False,Banco do Passageiro,Podium
9050,1,273,5,False,Banco do Passageiro,Podium
9051,1,273,5,False,Banco do Passageiro,Podium
9052,1,274,5,False,Banco do Passageiro,Podium
9053,1,274,5,False,Banco do Passageiro,Podium
9054,0,274,5,False,Banco do Passageiro,Podium
9055,1,275,5,False,Banco do Passageiro,Podium
9056,1,275,5,False,Banco do Passageiro,Podium
9057,1,275,5,False,Banco do Passageiro,Podium
9058,0,276,5,False,Banco do Passageiro,Podium
9059,1,276,5,False,Banco do Passageiro,Podium
9060,0,276,5,False,Banco do Passageiro,Podium
9061,0,277,5,False,Banco do Passageiro,Podium
9062,0,277,5,False,Banco do Passageiro,Podium
9063,1,277,5,False,Banco do Passageiro,Podium
9064,0,278,5,False,Banco do Passageiro,Podium
9065,0,278,5,False,Banco do Passageiro,Podium
9066,1,278,5,False,Banco do Passageiro,Podium
9067,1,279,5,False,Banco do Passageiro,Podium
9068,1,279,5,False,Banco do Passageiro,Podium
9069,0,279,5,False,Banco do Passageiro,Podium
9070,0,280,5,False,Banco do Passageiro,Podium
9071,1,280,5,False,Banco do Passageiro,Podium
9072,1,280,5,False,Banco do Passageiro,Podium
9073,0,281,5,False,Banco do Passageiro,Podium
9074,1,281,5,False,Banco do Passageiro,Podium
9075,0,281,5,False,Banco do Passageiro,Podium
9076,1,282,5,False,Banco do Passageiro,Podium
9077,1,282,5,False,Banco do Passageiro,Podium
